4.691512401455802395e-02 5.026049988921910128e-01
3.981767194765292728e-02 5.564648390882060980e-01
3.328088116182603695e-02 6.161431952184468486e-01
2.731271572973451023e-02 6.827369131080320841e-01
2.192044694163189367e-02 7.571203502045831257e-01
1.711064444642115823e-02 8.402083268398694571e-01
1.288916824754945956e-02 9.303188092792309405e-01
9.261161563496572713e-03 1.024420157477164750e+00
6.231044561555404426e-03 1.106585803984943439e+00
3.802508972539087040e-03 1.154911382495127370e+00
1.978513592975628121e-03 1.133282491119123492e+00
7.612806802700100572e-04 1.002469301761238718e+00
1.522932452260594705e-04 7.233964075461036813e-01
1.522932452260594705e-04 3.675735288927794997e-01
7.612806802700100572e-04 -9.667193993723088852e-02
1.978513592975628121e-03 -5.493445866807160627e-01
3.802508972539087040e-03 -9.438957504522322850e-01
6.231044561555404426e-03 -1.248761849073922292e+00
9.261161563496572713e-03 -1.463955992342869550e+00
1.288916824754945956e-02 -1.602639331189758209e+00
1.711064444642115823e-02 -1.681294289719074797e+00
2.192044694163189367e-02 -1.715131177357387404e+00
2.731271572973451023e-02 -1.716794683782568054e+00
3.328088116182603695e-02 -1.696323657554929198e+00
3.981767194765292728e-02 -1.661432417196680333e+00
4.691512401455802395e-02 -1.617825940589212586e+00
5.456459021047649349e-02 -1.569532776799596796e+00
6.275675083915857599e-02 -1.519253896816783467e+00
7.148162501478383390e-02 -1.468698345594402710e+00
8.072858282213310477e-02 -1.418878290110185958e+00
9.048635826750273115e-02 -1.370343154191190571e+00
1.007430630045826336e-01 -1.323351047227623312e+00
1.114862008185749931e-01 -1.277985621533717087e+00
1.227026828509069356e-01 -1.234231625782317820e+00
1.343788435459886410e-01 -1.192021102629891693e+00
1.465004573005878608e-01 -1.151261765475489085e+00
1.590527557955360993e-01 -1.111853961638145982e+00
1.720204459886505999e-01 -1.073699654972874562e+00
1.853877287469505863e-01 -1.036707551404616012e+00
1.991383180954671428e-01 -1.000795703514854473e+00
2.132554610591950173e-01 -9.658921572929743959e-01
2.277219580740120763e-01 -9.319349769635998371e-01
2.425201839416987470e-01 -8.988715589255100724e-01
2.576321093035272569e-01 -8.666577322685773410e-01
2.730393226062579615e-01 -8.352567196996023569e-01
2.887230525337806109e-01 -8.046380382758213656e-01
3.046641908770719720e-01 -7.747764477488932044e-01
3.208433158146047903e-01 -7.456509352693529991e-01
3.372407155748459173e-01 -7.172437953325632165e-01
3.538364124520133602e-01 -6.895397952364987759e-01
3.706101871458332697e-01 -6.625254373773099559e-01
3.875416033956431416e-01 -6.361883179446161662e-01
4.046100328788275746e-01 -6.105165779008068228e-01
4.217946803432509606e-01 -5.854984422180358195e-01
4.390746089430702659e-01 -5.611218409755682757e-01
4.564287657470552650e-01 -5.373741046616293815e-01
4.738360073883434165e-01 -5.142417259840375010e-01
4.912751258243747143e-01 -4.917101807803296865e-01
5.087248741756251746e-01 -4.697638011511600098e-01
5.261639926116565835e-01 -4.483856946099722407e-01
5.435712342529446239e-01 -4.275577036124502683e-01
5.609253910569296231e-01 -4.072604004428832525e-01
5.782053196567489284e-01 -3.874731127788066942e-01
5.953899671211724254e-01 -3.681739758692721409e-01
6.124583966043567473e-01 -3.493400072393058053e-01
6.293898128541667303e-01 -3.309472007513569736e-01
6.461635875479866398e-01 -3.129706359971384799e-01
6.627592844251539717e-01 -2.953846010666474342e-01
6.791566841853950987e-01 -2.781627235918904262e-01
6.953358091229280280e-01 -2.612781107220669696e-01
7.112769474662193891e-01 -2.447034888767163352e-01
7.269606773937420385e-01 -2.284113511818652853e-01
7.423678906964725766e-01 -2.123740907508500086e-01
7.574798160583011697e-01 -1.965641496019827628e-01
7.722780419259878126e-01 -1.809541225992470359e-01
7.867445389408048717e-01 -1.655169135253489188e-01
8.008616819045327739e-01 -1.502257636572332800e-01
8.146122712530493581e-01 -1.350544585680530929e-01
8.279795540113493724e-01 -1.199771645810798759e-01
8.409472442044638729e-01 -1.049688522995246842e-01
8.534995426994120837e-01 -9.000460230805451545e-02
8.656211564540112757e-01 -7.506080686228244758e-02
8.772973171490929811e-01 -6.011289444129008785e-02
8.885137991814249236e-01 -4.513916050436161953e-02
8.992569369954173109e-01 -3.011353085610490865e-02
9.095136417324972689e-01 -1.501814505112619713e-02
9.192714171778668675e-01 1.800111658649683477e-04
9.285183749852161661e-01 1.548717955218759101e-02
9.372432491608413407e-01 3.096021473346688424e-02
9.454354097895234510e-01 4.656435260036939638e-02
9.530848759854420038e-01 6.243711732166712380e-02
9.601823280523470450e-01 7.839286772539377779e-02
9.667191188381739630e-01 9.485527318206266045e-02
9.726872842702655175e-01 1.110646722336490200e-01
9.780795530583681341e-01 1.285305427229133102e-01
9.828893555535787030e-01 1.441730735738202540e-01
9.871108317524505127e-01 1.640044413399266432e-01
9.907388384365034550e-01 1.743841539926931361e-01
9.937689554384445678e-01 2.026058035190017037e-01
9.961974910274609130e-01 1.762022663460305338e-01
9.980214864070243719e-01 2.405644514665690181e-01
9.992387193197300732e-01 -1.452392415958314587e-02
9.998477067547739683e-01 -2.484306817383252763e-02
